id,generation,parent1,parent2,[in] input00,[in] input01,[in] input02,[in] input03,[in] input04,[in] input05,[in] input06,[in] input07,[in] input08,[in] input09,[in] input10,[in] input11,[in] input12,[in] input13,[in] input14,[in] input15,[in] input16,[in] input17,[in] input18,[in] input19,[in] input20,[min] weight
74,1,6,2,20,8.25916123,9.496611668,3.906001818,1.2951163,0.464139425,0.93278546,2.893416911,4.026150687,3.689171659,5.797325853,13.87915418,17.6164349,0.18808025,0.927367585,4.067907143,7.823911612,2.056191755,5.345886541,9.581382631,19.02670014,150887732.3
75,1,56,10,15.3204159,5.15850443,6.722584096,1.700318961,2.54847859,0.392598595,0.542255318,3.392821827,2.549900013,4.617175975,5.108098221,17.8375244,14.07471851,0.440212063,0.225586354,4.239839838,6.30428415,2.98606677,10.94610493,11.00877243,2.114207478,104412234.5
76,1,50,23,15.54457296,8.831007958,7.989496196,2.049244486,3.6372696,0.800217667,0.332065852,2,3.159687715,2,3.242337241,12.3317416,11.02676264,0.173240072,1.224570252,2.530859399,7.590350766,9.12711504,14.83143763,14.21344503,8.160482387,80684707.24
77,1,10,56,10,5.360131823,7.471097802,1.729879956,1.602754413,0.836322562,0.488059704,3.559551057,2.500878837,3.659904619,4.877638303,19.8438797,11.01387053,0.435043664,0.037547434,5,6.813911156,13.74385467,8.577922282,10.48515707,20.14377481,116691803.2
78,1,49,30,14.99875524,7.719902131,8.439234224,1.908699703,2.287864587,0.515852582,0.062239356,3.616219993,3.411976103,5.119325099,3.511833396,15.92902618,15.71066081,0.69724126,0.759165169,3.483737744,4.915176556,28.52180852,9.719967916,9.591210917,22.055976,59402.30533
79,1,38,18,16.94803181,5.810579782,6.741117325,1.040078862,1.890511894,0.11418319,0.626204564,3.361262242,2.869619508,4.462634783,5.522008167,15.16800412,11.16254048,0.762446633,0.158632235,5,7.965284463,28.72494631,13.88053965,11.85225489,13.14784835,2609546.101
80,1,7,36,15.70951432,6.669750121,9.639200889,3.221847292,3.680190848,0.473121748,0.340568525,2.957351995,2.932703948,3.762607106,2.458247245,15.53530555,10,0.254736736,0.988183234,1.907810326,7.775947027,29.57009245,3.949636859,2.038921657,0,
81,1,23,53,16.8607445,8.187416926,9.46922132,2.021972899,2.434060088,0.928604304,0.179149025,4.254996027,3.224531321,2,2.837651742,10.67546041,11.29045649,0.30978653,0.4527638,2.329405393,5.963133217,9.436853554,17.17483534,4.994129144,11.60173762,80558637.15
82,1,50,4,14.25160571,9.160556689,6.997135719,4,3.582891933,0.884436687,0.420595689,3.381898731,2.444834414,5.993424138,4.398601519,16.72906935,10,1.057844133,0.745726279,4.164396335,10,26.72243021,8.052650433,25.57047302,15.73702774,3142711.714
83,1,49,31,12.08923373,5.134397921,9.144268407,2.216338304,1,0.526299537,0.392575162,3.461607208,3.347153246,5.97263877,2.040279038,17.13648878,14.40477842,0.686049016,0.36043444,3.423484989,8.332078448,25.12085284,9.242382254,7.080340753,3.224099108,1260185.596
84,1,22,31,16.03689499,5.098524107,7.582759535,3.469165055,3.924594105,0.209894456,0.520677254,4.456417297,2.54312823,2,3.927618855,13.77387145,11.0533636,1.454718937,1.052226215,2.516374997,10,17.28033196,15.89541281,5.773131212,0.808347371,952184.5325
85,1,51,41,17.32019231,9.137352982,7.392556534,3.769923824,3.532303836,0.303890578,0.285775706,4.442879769,2.062112198,6.401599349,3.677653095,16.89220849,16.42343021,1.5,0.82616851,4.192290707,9.202232959,17.54650773,25.2434508,15.27182987,1.911579529,171042136.9
86,1,39,27,13.96498424,7.428074374,7.31460628,2.021492257,3.706089661,0.062203444,0.257064246,4.250243891,4.09974366,4.146627826,2.710756894,16.41287339,10.94022281,0.394850214,0.65191632,3.234215864,10,10.56502301,22.12263862,8.551046175,5.623766886,63135315.95
87,1,35,39,16.92167947,10,7.755512528,1.555080758,3.439529468,0.247171539,0.542861157,4.352117288,2.250622137,2.411843729,5.902980918,17.10188102,10.24767186,0.38326469,0.240891869,2.924786169,5.463442055,7.62742052,17.1898715,3.442107704,6.458235266,74208274.56
88,1,44,34,15.9416508,6.840177305,7.558365343,3.070165107,3.307385239,0.723812557,0.803026632,4.588928371,3.977930436,4.520994456,4.98744347,10.4469854,16.11586041,0.354644759,1.111562296,4.897369592,10,11.67557802,13.37176731,8.047010575,20.62063758,104451234.4
89,1,56,47,15.06604779,5.734730883,5.681983541,2.827327142,1.254699759,0.26155037,0.4642605,2.881177641,2.424289934,5.631658722,3.857365301,11.68151298,10.98532189,0.431392682,0.421222599,4.603085954,6.876484354,12.77065134,2.945846859,16.50561586,19.38411385,140796752.4
90,1,35,48,10.89679331,8.087777697,6.409894039,1.623921696,3.31346961,0.248011853,0.581645307,4.638199842,4.297458092,2.599226376,4.648711308,16.56989191,14.28629457,0.639154096,1.108432654,2.519573635,7.963196701,4.926485391,3.66726763,20.99374418,29.80213129,
91,1,28,35,12.26670841,7.92318563,6.741425058,1.136804036,2.918799395,0.96423507,0.772618678,4.068566239,5,2.263540553,5.165510147,17.71606869,12.96906941,0.365852681,0,3.180056834,5.887008571,2.407615414,1.776729592,10.85389808,10.44877986,84654129.54
92,1,34,6,17.89733613,8.530737452,9.587978081,3.769201261,3.11676233,0.201540763,0.772768206,4.446371133,4.558327243,2.777298969,6.055781318,10.41997752,13.35550251,0.31972922,0.879432093,4.612435728,8.258429656,9.782923029,25.2457455,9.320734183,19.87198151,100415009.8
93,1,15,11,19.00336723,6.555170602,5.066020274,3.363705971,2.34919622,0.60870512,0.143995031,3.798074858,2.951374733,4.195038018,6.91901447,10,18.62070689,1.190921951,0.692021979,2.524848228,8.313694285,4.297711071,23.32834005,13.07067232,13.07740595,200773639.2
94,1,52,18,15.63127607,5.856856048,7.922505913,3.12253987,3.708161762,0.2254754,0.73652676,4.290299849,3.475871126,4.431806012,6.665921552,18.69248527,18.93765901,0.866468807,0.298868848,1.33003203,8.483726374,21.9219343,30,14.67342363,13.30184347,
